exposure,pnum,pdia,bc,pm25,pm10,environment,minute
18,3143,74,-2.727,6,10,hyde_park,50
18,3299,73,1.06,4.8,12,hyde_park,51
18,3847,72,2.38,6,10,hyde_park,52
18,4137,66,0.69,4.8,8,hyde_park,53
18,4463,63,-2.275,5.4,9,hyde_park,54
18,4377,64,1.94,4.8,8,hyde_park,55
18,5451,62,-0.421,5.4,9,hyde_park,56
18,4103,59,-0.358,7.2,8,hyde_park,57
18,4559,56,0.551,6,9,hyde_park,58
18,4592,57,3.393,6,9,hyde_park,59
18,4807,58,-1.032,6,9,hyde_park,60
18,3784,54,3.402,4.2,9,hyde_park,61
18,4662,53,-0.472,5.4,9,hyde_park,62
18,5708,49,-6.019,4.2,9,hyde_park,63
18,5521,44,-5.287,4.2,10,hyde_park,64
18,5473,49,4.93,4.2,9,hyde_park,65
18,4335,53,-5.492,5.4,9,hyde_park,66
18,3440,53,2.132,4.2,9,hyde_park,67
18,3921,56,-2.085,3.6,8,hyde_park,68
18,4361,58,-0.598,2.4,9,hyde_park,69
18,4532,64,0.683,3.6,8,hyde_park,70
18,4000,63,0.047,4.2,8,hyde_park,71
18,3492,55,6.987,3,9,hyde_park,72
18,4384,53,-31.035,3.6,9,hyde_park,73
18,4912,56,26.457,1.8,9,hyde_park,74
18,4706,55,0.256,3,9,hyde_park,75
18,5869,59,4.357,4.8,8,hyde_park,76
18,4897,60,1.408,4.2,9,hyde_park,77
18,4513,59,-0.073,3.6,9,hyde_park,78
18,3824,63,0.136,3.6,10,hyde_park,79
18,4677,65,-0.747,2.4,10,hyde_park,80
18,3765,68,-1.819,4.2,8,hyde_park,81
18,3397,74,0.532,3,9,hyde_park,82
18,3425,76,-2.31,4.8,9,hyde_park,83
18,2824,77,1,2.4,9,hyde_park,84
18,3363,74,2.329,3.6,8,hyde_park,85
18,3371,72,-2.196,3.6,9,hyde_park,86
18,3452,74,3.427,3,9,hyde_park,87
18,3019,80,1.339,3,9,hyde_park,88
18,3324,75,-0.908,3,9,hyde_park,89
18,3305,75,6.767,3,8,hyde_park,90
18,3075,75,-2.462,4.2,9,hyde_park,91
18,3243,76,0.506,2.4,9,hyde_park,92
18,4185,69,4.486,3.6,14,hyde_park,93
18,5919,65,1.516,3,9,hyde_park,94
18,5420,65,5.773,3,9,hyde_park,95
18,4288,63,-1.716,4.2,10,hyde_park,96
18,4050,67,1.862,4.2,10,hyde_park,97
18,3741,63,1.118,3.6,9,hyde_park,98
18,4604,60,-2.688,3.6,8,hyde_park,99
18,5020,55,-0.193,4.8,9,hyde_park,100
18,6382,49,4.573,3.6,9,hyde_park,101
18,6077,50,-0.589,4.8,9,hyde_park,102
18,5270,55,4.976,3.6,8,hyde_park,103
18,5253,51,-2.16,3,8,hyde_park,104
18,3659,51,1.181,3.6,8,hyde_park,105
18,4648,55,-4.981,4.8,9,hyde_park,106
18,5462,55,0.377,4.8,9,hyde_park,107
18,4446,56,-1.694,4.2,9,hyde_park,108
18,5246,56,-0.044,4.8,9,hyde_park,109
18,4901,58,0.595,4.8,9,hyde_park,110
18,4746,55,-0.557,5.4,8,hyde_park,111
18,5475,50,0.332,4.2,8,hyde_park,112
18,5517,50,1.02,3.6,10,hyde_park,113
18,5282,53,1.131,4.2,9,hyde_park,114
18,4459,56,0.244,6,9,hyde_park,115
18,5065,54,0.409,3.6,9,hyde_park,116
18,4428,56,-1.466,4.2,10,hyde_park,117
18,5036,52,1.283,4.2,8,hyde_park,118
18,5212,55,1.504,4.8,8,hyde_park,119
18,5104,51,1.843,5.4,9,hyde_park,120
18,3986,53,-2.027,5.4,9,hyde_park,121
18,4302,52,2.835,5.4,9,hyde_park,122
18,4290,54,1.755,4.2,9,hyde_park,123
18,4454,55,-0.833,6,10,hyde_park,124
18,4232,59,1.644,5.4,9,hyde_park,125
18,4466,60,0.39,6.6,9,hyde_park,126
18,3873,59,0.934,5.4,8,hyde_park,127
18,4185,60,2.132,3.6,9,hyde_park,128
18,5270,55,-1.286,4.2,9,hyde_park,129
18,4372,52,0.412,7.2,9,hyde_park,130
18,5903,47,2.788,3.6,11,hyde_park,131
18,5472,47,-0.076,4.2,8,hyde_park,132
18,5458,47,2.072,4.2,10,hyde_park,133
18,4474,43,2.604,3.6,8,hyde_park,134
18,4554,44,-0.963,3,7,hyde_park,135
18,5606,46,2.205,3.6,8,hyde_park,136
18,4501,49,-2.551,3.6,8,hyde_park,137
18,5790,48,0.114,3,7,hyde_park,138
18,7810,44,-0.675,3,8,hyde_park,139
18,7283,41,-0.415,5.4,8,hyde_park,140
18,7134,38,0.196,5.4,9,hyde_park,141
18,8174,39,2.256,4.2,8,hyde_park,142
18,8362,39,-0.114,3.6,10,hyde_park,143
18,7310,43,-0.554,4.2,8,hyde_park,144
18,5594,48,1.416,1.8,6,hyde_park,145
18,5911,49,1.138,1.8,7,hyde_park,146
18,7588,50,-0.054,1.2,6,hyde_park,147
18,6489,53,3.648,2.4,6,hyde_park,148
18,6255,56,-1.638,1.8,8,hyde_park,149
18,6276,54,2.218,2.4,7,hyde_park,150
18,6881,50,1.911,3.6,7,hyde_park,151
18,6469,49,1.017,4.2,8,hyde_park,152
18,5417,51,-0.745,3,8,hyde_park,153
18,5844,53,-1.021,4.2,7,hyde_park,154
18,5699,51,3.17,1.8,6,hyde_park,155
18,5534,55,0.9,2.4,8,hyde_park,156
18,4089,58,-0.726,1.2,7,hyde_park,157
18,3929,59,4.537,1.8,6,hyde_park,158
18,4147,63,-1.877,1.8,7,hyde_park,159
18,3719,64,-1.747,2.4,6,hyde_park,160
18,3853,66,1.902,1.8,5,hyde_park,161
18,4252,59,2.359,0.6,6,hyde_park,162
18,4487,57,-0.507,1.2,6,hyde_park,163
18,5025,56,2.241,1.2,6,hyde_park,164
18,1822,53,-0.799,0.6,5,hyde_park,165
18,1154,52,NULL,,,hyde_park,166
18,1366,55,NULL,,,hyde_park,167
18,-130,56,NULL,,,hyde_park,168
18,474,58,NULL,,,hyde_park,169
18,-238,58,NULL,,,hyde_park,170
18,7,54,NULL,,,hyde_park,171
18,65,52,NULL,,,hyde_park,172
18,3571,47,NULL,,,hyde_park,173
18,4842,49,NULL,,,hyde_park,174
18,3405,49,NULL,,,hyde_park,175
18,2827,47,NULL,,,hyde_park,176
18,4922,50,NULL,,,hyde_park,177
18,3402,54,NULL,,,hyde_park,178
18,6069,53,NULL,,,hyde_park,179
18,4164,54,NULL,,,hyde_park,180
18,2507,57,NULL,,,underground,1
18,4164,56,NULL,,,underground,2
18,2943,54,NULL,,,underground,3
18,2168,49,NULL,,,underground,4
18,1467,45,NULL,,,underground,5
18,5255,44,NULL,,,underground,6
18,3637,45,NULL,,,underground,7
18,3576,44,NULL,,,underground,8
18,4112,46,NULL,,,underground,9
18,2964,49,NULL,,,underground,10
18,4184,47,NULL,,,underground,11
18,6070,47,NULL,,,underground,12
18,4274,46,NULL,,,underground,13
18,2719,47,NULL,,,underground,14
18,1931,48,NULL,,,underground,15
18,3912,51,NULL,,,underground,16
18,4019,55,NULL,,,underground,17
18,3345,59,NULL,,,underground,18
18,2933,62,NULL,,,underground,19
18,3365,66,NULL,,,underground,20
18,3575,62,NULL,,,underground,21
18,9192,59,NULL,,,V,1
18,9318,58,NULL,,,V,2
18,5941,57,NULL,,,V,3
18,5286,58,NULL,,,V,4
18,5098,54,NULL,,,V,5
18,3578,56,NULL,,,V,6
18,2481,56,NULL,,,V,7
18,2123,53,NULL,,,V,8
18,1753,52,NULL,,,V,9
18,2340,50,NULL,,,V,10
18,1726,46,NULL,,,V,11
18,3801,46,NULL,,,V,12
19,18495,71,NULL,39.4,16,underground,1
19,22073,72,NULL,21.2,96,underground,2
19,24325,76,NULL,317.9,45,underground,3
19,19961,78,NULL,123.2,126,underground,4
19,24198,77,NULL,372.5,149,underground,5
19,24053,78,NULL,459.9,148,underground,6
19,24408,79,NULL,476.2,162,underground,7
19,21614,80,NULL,496.3,157,underground,8
19,19847,78,NULL,483.5,169,underground,9
19,19777,78,NULL,503.5,160,underground,10
19,26630,73,NULL,463.5,116,underground,11
19,20872,73,NULL,297.9,117,underground,12
19,22270,73,NULL,343.4,123,underground,13
19,20413,73,NULL,345.2,104,underground,14
19,21099,77,NULL,274.2,110,underground,15
19,16480,77,NULL,285.1,45,underground,16
19,9706,83,NULL,47.4,21,oxford_street,1
19,11829,84,NULL,28.2,16,oxford_street,2
19,7399,85,NULL,14.4,15,oxford_street,3
19,11157,88,NULL,14.4,16,oxford_street,4
19,10491,83,NULL,13.2,15,oxford_street,5
19,9532,75,NULL,13.8,19,oxford_street,6
19,9856,70,NULL,17.4,13,oxford_street,7
19,11132,66,NULL,13.2,14,oxford_street,8
19,11709,69,NULL,11.4,14,oxford_street,9
19,9422,68,NULL,10.2,14,oxford_street,10
19,11659,61,NULL,10.2,15,oxford_street,11
19,9667,58,NULL,13.2,16,oxford_street,12
19,9790,64,NULL,12,14,oxford_street,13
19,10488,65,NULL,11.4,14,oxford_street,14
19,12561,62,NULL,12,16,oxford_street,15
19,10368,62,NULL,11.4,14,oxford_street,16
19,13459,66,NULL,11.4,14,oxford_street,17
19,21833,64,NULL,14.4,13,oxford_street,18
19,32179,62,NULL,12.6,18,oxford_street,19
19,36260,58,NULL,32.4,24,oxford_street,20
19,37443,54,NULL,22.2,18,oxford_street,21
19,15513,53,NULL,18,23,oxford_street,22
19,14220,57,NULL,21.6,14,oxford_street,23
19,15085,58,NULL,12,14,oxford_street,24
19,19629,60,0.673,13.2,14,oxford_street,25
19,11482,60,5.821,14.4,15,oxford_street,26
19,6877,64,1.22,15,16,oxford_street,27
19,5983,65,-0.044,13.8,14,oxford_street,28
19,3703,65,-2.67,10.8,16,oxford_street,29
19,2741,66,NULL,12,15,oxford_street,30
19,2958,70,NULL,12,14,oxford_street,31
19,7229,68,8.637,10.2,16,oxford_street,32
19,10041,69,20.775,14.4,26,oxford_street,33
19,13914,72,35.08,35.4,36,oxford_street,34
19,18730,70,NULL,51,26,oxford_street,35
19,16110,71,NULL,43.2,60,oxford_street,36
19,16273,70,41.854,108,47,oxford_street,37
19,12636,72,22.847,64.8,27,oxford_street,38
19,5680,69,51.262,48,55,oxford_street,39
19,5889,70,1.162,82.2,16,oxford_street,40
19,13170,69,1.864,13.8,17,oxford_street,41
19,7304,68,13.525,16.2,24,oxford_street,42
19,7545,68,4.331,27,20,oxford_street,43
19,5927,66,7.292,25.2,19,oxford_street,44
19,4608,66,0.941,18,21,oxford_street,45
19,5669,67,3.094,22.8,18,oxford_street,46
19,6374,72,2.657,17.4,21,oxford_street,47
19,5719,72,12.924,30,21,oxford_street,48
19,4166,75,12.819,25.2,19,oxford_street,49
19,4283,70,3.097,20.4,17,oxford_street,50
19,6045,66,NULL,18.6,18,oxford_street,51
19,6001,64,NULL,19.2,19,oxford_street,52
19,5993,61,11.417,25.8,20,oxford_street,53
19,5951,63,2.009,19.2,17,oxford_street,54
19,5180,66,-3.034,18,22,oxford_street,55
19,5167,70,-1.472,24.6,20,oxford_street,56
19,5737,70,NULL,22.8,20,oxford_street,57
19,6771,69,NULL,22.8,20,oxford_street,58
19,5452,67,10.785,24.6,29,oxford_street,59
19,7571,72,12.057,38.4,27,oxford_street,60
19,5988,73,12.883,28.8,30,oxford_street,61
19,8118,73,11.457,40.8,25,oxford_street,62
19,6169,71,2.008,31.2,22,oxford_street,63
19,5549,70,-0.76,19.2,20,oxford_street,64
19,5608,72,NULL,23.4,25,oxford_street,65
19,4900,71,NULL,27,23,oxford_street,66
19,3611,75,11.214,25.8,22,oxford_street,67
19,5032,73,0.972,23.4,21,oxford_street,68
19,4037,74,7.413,24,22,oxford_street,69
19,8432,76,NULL,22.2,26,oxford_street,70
19,16089,74,NULL,29.4,24,oxford_street,71
19,7334,73,13.737,27,27,oxford_street,72
19,5070,74,2.695,138,23,oxford_street,73
19,5048,74,3.504,27.6,24,oxford_street,74
19,3987,76,5.728,27.6,27,oxford_street,75
19,6111,79,-0.072,33,23,oxford_street,76
19,9871,75,NULL,25.2,26,oxford_street,77
19,10442,75,NULL,32.4,29,oxford_street,78
19,4845,73,NULL,34.8,32,oxford_street,79
19,5007,70,NULL,39.6,25,oxford_street,80
19,4464,70,4.307,28.2,23,oxford_street,81
19,4857,69,NULL,24.6,23,oxford_street,82
19,12608,66,NULL,25.2,22,oxford_street,83
19,14791,64,8.338,25.2,25,oxford_street,84
19,10819,67,NULL,27,24,oxford_street,85
19,9522,70,NULL,28.2,23,oxford_street,86
19,11934,69,NULL,25.8,23,oxford_street,87
19,13300,69,NULL,25.2,23,oxford_street,88
19,12413,68,NULL,27,25,oxford_street,89
19,9387,71,4.909,27.6,23,oxford_street,90
19,9938,74,NULL,26.4,25,oxford_street,91
19,19032,72,NULL,27.6,23,oxford_street,92
19,16533,67,NULL,28.8,29,oxford_street,93
19,16694,66,NULL,29.4,27,oxford_street,94
19,13491,69,NULL,28.8,29,oxford_street,95
19,14091,67,12.493,36.6,28,oxford_street,96
19,20044,60,12.134,37.2,30,oxford_street,97
19,29993,55,NULL,31.8,26,oxford_street,98
19,63813,51,11.125,28.8,26,oxford_street,99
19,65653,48,16.355,32.4,31,oxford_street,100
19,80985,46,NULL,42,29,oxford_street,101
19,18243,48,NULL,37.8,39,oxford_street,102
19,20839,53,NULL,57,29,oxford_street,103
19,18361,54,NULL,32.4,26,oxford_street,104
19,13274,56,12.177,31.2,25,oxford_street,105
19,36880,54,NULL,34.2,25,oxford_street,106
19,17418,51,NULL,30,26,oxford_street,107
19,17370,52,NULL,30,30,oxford_street,108
19,20385,51,7.887,40.8,26,oxford_street,109
19,36217,49,2.258,31.2,26,oxford_street,110
19,16704,49,NULL,30,29,oxford_street,111
19,34153,48,NULL,33,26,oxford_street,112
19,21681,46,9.215,34.8,25,oxford_street,113
19,23475,49,-0.961,33.6,25,oxford_street,114
19,44691,50,1.519,32.4,25,oxford_street,115
19,56471,48,9.521,34.8,32,oxford_street,116
19,38831,50,NULL,38.4,28,oxford_street,117
19,21100,52,NULL,38.4,26,oxford_street,118
19,38721,54,NULL,35.4,31,oxford_street,119
19,47031,51,NULL,37.2,26,oxford_street,120
19,24986,51,28.717,33.6,27,oxford_street,121
19,24434,51,11.773,32.4,30,oxford_street,122
19,14950,52,3.019,37.8,25,oxford_street,123
19,30880,53,NULL,28.8,26,oxford_street,124
19,21942,54,NULL,32.4,27,oxford_street,125
19,30596,56,11.864,33,30,oxford_street,126
19,70378,52,4.968,38.4,24,oxford_street,127
19,21935,52,0.621,32.4,27,oxford_street,128
19,46844,51,3.96,30,28,oxford_street,129
19,39040,53,5.377,33,25,oxford_street,130
19,29497,53,16.823,33.6,36,oxford_street,131
19,52332,52,4.471,50.4,28,oxford_street,132
19,25331,53,21.379,32.4,38,oxford_street,133
19,54825,56,4.544,51,26,oxford_street,134
19,32852,57,14.611,28.2,28,oxford_street,135
19,175992,55,13.086,40.2,34,oxford_street,136
19,53305,49,1.121,37.8,26,oxford_street,137
19,50707,44,NULL,34.2,27,oxford_street,138
19,58259,41,NULL,27.6,26,oxford_street,139
19,37741,41,9.728,30,32,oxford_street,140
19,33209,41,3.133,47.4,28,oxford_street,141
19,79867,40,-0.339,33.6,25,oxford_street,142
19,28233,41,3.93,29.4,29,oxford_street,143
19,40497,44,6.417,37.8,30,oxford_street,144
19,34259,46,5.147,34.2,27,oxford_street,145
19,26638,48,7.56,33,31,oxford_street,146
19,53016,48,4.39,41.4,26,oxford_street,147
19,38525,46,4.64,33.6,28,oxford_street,148
19,36680,47,NULL,34.2,32,oxford_street,149
19,14200,49,NULL,34.8,28,oxford_street,150
20,14221,55,2.365,1.8,8,underground,1
20,15205,62,12.353,4.2,16,underground,2
20,19544,65,37.483,77.7,84,underground,3
20,20448,72,37.727,367.1,82,underground,4
20,16986,79,65.987,363.5,118,underground,5
20,18383,84,72.052,563.7,143,underground,6
20,22017,76,74.341,702,156,underground,7
20,24049,71,73.024,740.2,143,underground,8
20,20865,76,73.026,709.3,150,underground,9
20,26478,75,72.937,738.4,148,underground,10
20,29494,69,70.152,740.2,146,underground,11
20,25786,64,61.316,725.7,141,underground,12
20,21886,66,58.833,641.9,125,underground,13
20,16585,67,47.974,585.5,119,underground,14
20,15218,67,41.7,523.6,116,underground,15
20,12897,65,19.4,459.9,58,underground,16
20,14126,62,9.582,68.4,39,V,1
20,30455,57,1.019,40.8,12,V,2
20,25332,53,2.837,3.6,9,V,3
20,17219,52,8.311,3.6,14,V,4
20,21189,51,5.387,12,13,V,5
20,22940,51,6.381,8.4,10,V,6
20,14300,53,6.139,7.8,10,V,7
20,14015,57,4.012,7.2,10,V,8
20,20040,54,2.304,4.8,8,V,9
20,19936,52,12.043,4.2,13,V,10
20,18190,50,8.72,9.6,10,V,11
20,14517,54,2.956,11.4,13,V,12
20,19038,55,6.259,4.8,18,underground,1
20,16088,54,9.844,41.3,16,underground,2
20,19023,59,19.695,59.5,63,underground,3
20,20336,63,32.773,270.7,66,underground,4
20,18163,68,39.922,368.9,100,underground,5
20,14633,70,46.579,480,117,underground,6
20,15162,73,44.044,703.8,106,underground,7
20,15796,75,34.261,461.8,90,underground,8
20,15418,75,36.648,356.2,79,underground,9
20,14273,80,37.587,358,84,underground,10
20,17687,78,43.992,356.2,100,underground,11
20,16407,79,40.502,365.3,101,underground,12
20,12086,80,53.803,390.8,110,underground,13
20,12839,81,35.304,481.8,91,underground,14
20,18062,79,33.744,352.6,80,underground,15
20,6387,75,30.937,123,89,hyde_park,1
20,5941,70,3.194,112.2,30,hyde_park,2
20,6800,63,1.066,12.6,11,hyde_park,3
20,6895,57,0.357,1.8,7,hyde_park,4
20,6759,56,0.803,0.6,7,hyde_park,5
20,6682,52,0.589,1.2,7,hyde_park,6
20,7488,47,0.055,1.8,7,hyde_park,7
20,7416,45,-0.745,3,7,hyde_park,8
20,7446,45,1.132,3,7,hyde_park,9
20,7016,49,1.645,1.2,7,hyde_park,10
20,16328,48,1.25,1.8,7,hyde_park,11
20,6505,51,0.952,3,7,hyde_park,12
20,7721,53,1.39,2.4,8,hyde_park,13
20,8098,58,1.07,4.2,6,hyde_park,14
20,8523,56,1.459,1.8,7,hyde_park,15
20,12175,52,1.377,3,8,hyde_park,16
20,10634,50,-1.207,2.4,7,hyde_park,17
20,18468,47,2.317,3,7,hyde_park,18
20,9722,45,-0.319,3,6,hyde_park,19
20,12950,45,1.374,1.8,7,hyde_park,20
20,8797,44,2.097,2.4,6,hyde_park,21
20,7451,48,3.988,2.4,7,hyde_park,22
20,6118,52,2.313,2.4,6,hyde_park,23
20,6117,52,0.732,1.2,7,hyde_park,24
20,6735,50,1.402,1.8,6,hyde_park,25
20,7927,44,1.412,1.2,6,hyde_park,26
20,9825,42,1.243,0.6,7,hyde_park,27
20,8471,42,0.07,2.4,7,hyde_park,28
20,6931,45,-0.115,1.2,8,hyde_park,29
20,7891,42,0.14,1.8,7,hyde_park,30
20,7740,42,0.726,1.2,6,hyde_park,31
20,7563,46,0.621,2.4,6,hyde_park,32
20,7047,46,-0.119,1.2,6,hyde_park,33
20,8542,44,-1.001,1.2,6,hyde_park,34
20,7784,44,0.04,1.2,6,hyde_park,35
20,7442,44,-0.07,1.2,6,hyde_park,36
20,8647,43,1.125,3,7,hyde_park,37
20,7832,44,0.604,5.4,7,hyde_park,38
20,7891,48,0.671,2.4,6,hyde_park,39
20,7783,48,-0.144,2.4,7,hyde_park,40
20,8196,51,0.322,1.8,7,hyde_park,41
20,8980,46,0.036,2.4,7,hyde_park,42
20,8798,43,0.474,0.6,7,hyde_park,43
20,7972,45,1.571,1.2,7,hyde_park,44
20,6777,46,0.216,1.2,7,hyde_park,45
20,6302,48,0.153,1.2,6,hyde_park,46
20,6110,49,0.37,1.2,7,hyde_park,47
20,6841,50,0.943,0.6,7,hyde_park,48
20,7129,49,0.967,1.8,7,hyde_park,49
20,6760,52,1.005,2.4,7,hyde_park,50
20,7039,52,1.175,1.8,7,hyde_park,51
20,6271,54,1.005,1.2,7,hyde_park,52
20,7419,50,1.201,3,7,hyde_park,53
20,7943,45,1.234,0.6,7,hyde_park,54
20,6598,48,1.548,1.2,6,hyde_park,55
20,6969,48,1.088,1.2,8,hyde_park,56
20,7495,46,0.598,3,7,hyde_park,57
20,7126,45,-0.142,3,7,hyde_park,58
20,6644,47,0.392,4.8,6,hyde_park,59
20,7058,48,1.257,1.8,7,hyde_park,60
20,8072,47,1.599,1.8,7,hyde_park,61
20,6781,52,0.82,1.8,7,hyde_park,62
20,8262,51,0.739,3,6,hyde_park,63
20,8340,49,0.286,2.4,7,hyde_park,64
20,5440,53,0.118,4.8,7,hyde_park,65
20,5718,54,-0.83,2.4,7,hyde_park,66
20,3756,56,0.242,3,7,hyde_park,67
20,5113,54,-0.084,3.6,6,hyde_park,68
20,5017,55,1.86,1.8,6,hyde_park,69
20,4469,54,1.942,2.4,7,hyde_park,70
20,6424,51,0.178,1.8,7,hyde_park,71
20,6149,51,1.272,3,6,hyde_park,72
20,6281,53,1.185,1.8,6,hyde_park,73
20,6321,57,0.461,3.6,7,hyde_park,74
20,6445,59,0.261,2.4,6,hyde_park,75
20,6026,59,0.989,2.4,6,hyde_park,76
20,6947,60,1.807,1.8,6,hyde_park,77
20,5214,61,0.322,1.2,6,hyde_park,78
20,4832,61,0.616,1.8,7,hyde_park,79
20,4193,57,0.278,1.2,7,hyde_park,80
20,3935,57,0.177,1.2,6,hyde_park,81
20,4705,57,0.012,1.2,6,hyde_park,82
20,3633,58,1.034,1.8,7,hyde_park,83
20,4506,58,0.584,3,7,hyde_park,84
20,5617,52,0.063,0.6,6,hyde_park,85
20,4920,53,0.822,1.8,6,hyde_park,86
20,4821,56,1.021,1.2,6,hyde_park,87
20,4709,58,0.606,1.8,7,hyde_park,88
20,4557,62,0.34,1.8,6,hyde_park,89
20,5192,59,1.615,0.6,7,hyde_park,90
20,4636,55,1.34,1.2,7,hyde_park,91
20,5102,53,0.11,1.8,5,hyde_park,92
20,5228,53,-0.012,0.6,6,hyde_park,93
20,5812,56,-0.352,0.6,7,hyde_park,94
20,6698,54,1.601,1.2,6,hyde_park,95
20,5312,57,0.487,0.6,6,hyde_park,96
20,5149,61,0.292,1.2,10,hyde_park,97
20,5180,66,-0.353,0.6,7,hyde_park,98
20,5361,71,1.636,0.6,8,hyde_park,99
20,3661,69,2.882,1.2,7,hyde_park,100
20,4411,69,1.583,1.2,7,hyde_park,101
20,4032,67,-0.156,15,6,hyde_park,102
20,4274,65,0.716,0.6,6,hyde_park,103
20,5179,60,0.195,0,6,hyde_park,104
20,5165,54,0.696,1.2,6,hyde_park,105
20,5120,54,1.195,0.6,7,hyde_park,106
20,5902,53,0.671,1.2,6,hyde_park,107
20,5520,55,1.1,1.2,6,hyde_park,108
20,4890,60,0.116,1.2,6,hyde_park,109
20,5299,55,-0.058,1.2,6,hyde_park,110
20,2943,52,0.891,0.6,7,hyde_park,111
20,5677,50,0.658,1.2,6,hyde_park,112
20,5037,53,-0.023,1.2,6,hyde_park,113
20,4755,56,0.602,2.4,6,hyde_park,114
20,4360,60,0.883,1.2,6,hyde_park,115
20,4028,63,0.344,1.2,7,hyde_park,116
20,4590,60,0.257,3,6,hyde_park,117
20,5029,57,0.151,5.4,6,hyde_park,118
20,4855,59,0.434,1.2,6,hyde_park,119
20,3799,65,0.821,6,6,hyde_park,120
20,4238,68,1.024,4.2,6,hyde_park,121
20,6116,71,0.796,1.8,7,hyde_park,122
20,6282,69,0.715,6.6,7,hyde_park,123
20,3802,75,2.315,1.8,7,hyde_park,124
20,4340,74,1.465,2.4,8,hyde_park,125
20,3939,68,0.755,1.2,7,hyde_park,126
21,7140,46,-0.177,0,3,underground,1
21,10940,50,11.388,0.6,17,underground,2
21,11121,56,22.135,120.5,43,underground,3
21,15951,60,28.369,189.6,77,underground,4
21,16777,67,36.153,353.4,71,underground,5
21,15704,73,58.207,393.5,143,underground,6
21,13870,79,60.764,719.3,148,underground,7
21,13620,87,58.246,728.4,154,underground,8
21,15526,90,60.164,697.4,147,underground,9
21,15466,93,58.096,644.6,129,underground,10
21,14166,96,57.821,661,149,underground,11
21,13108,103,54.927,697.4,150,underground,12
21,13379,103,53.882,659.2,147,underground,13
21,11065,99,46.785,622.8,130,underground,14
21,8721,94,45.25,639.2,136,underground,15
21,5947,92,33.248,184.8,106,oxford_street,1
21,6034,89,7.491,143.4,54,oxford_street,2
21,9574,82,-0.007,48.6,7,oxford_street,3
21,13710,75,2.529,1.8,4,oxford_street,4
21,18207,73,8.358,3.6,7,oxford_street,5
21,20612,74,15.885,5.4,7,oxford_street,6
21,11687,72,19.659,6.6,9,oxford_street,7
21,21508,67,14.785,9.6,12,oxford_street,8
21,34062,62,4.548,14.4,7,oxford_street,9
21,15598,60,6.84,3.6,7,oxford_street,10
21,19751,57,23.67,6,32,oxford_street,11
21,20909,58,2.485,49.2,7,oxford_street,12
21,36765,53,7.675,2.4,8,oxford_street,13
21,17868,47,27.81,4.2,11,oxford_street,14
21,18135,43,13.873,21,19,oxford_street,15
21,12759,44,4.95,15.6,9,oxford_street,16
21,12024,45,2.256,6,7,oxford_street,17
21,15530,47,6.767,1.2,7,oxford_street,18
21,24978,48,5.811,1.8,7,oxford_street,19
21,46320,44,6.098,3.6,8,oxford_street,20
21,28393,42,21.741,2.4,8,oxford_street,21
21,24249,40,10.799,8.4,14,oxford_street,22
21,9121,42,13.691,10.2,9,oxford_street,23
21,14319,45,1.74,33.6,9,oxford_street,24
21,22391,45,0.675,1.2,6,oxford_street,25
21,12813,48,7.495,0.6,7,oxford_street,26
21,12757,49,5.205,1.2,9,oxford_street,27
21,27892,49,4.961,3,8,oxford_street,28
21,23516,50,16.088,2.4,10,oxford_street,29
21,10817,49,16.397,5.4,14,oxford_street,30
21,8955,47,6.286,11.4,10,oxford_street,31
21,7581,43,-0.901,5.4,6,oxford_street,32
21,12750,43,-0.923,0.6,6,oxford_street,33
21,9332,41,0.475,0,5,oxford_street,34
21,9001,44,2.833,0,6,oxford_street,35
21,10358,41,2.205,1.2,6,oxford_street,36
21,19315,39,3.658,0.6,7,oxford_street,37
21,12345,42,4.105,3,6,oxford_street,38
21,30003,41,7.613,1.2,9,oxford_street,39
21,14619,42,4.217,7.2,7,oxford_street,40
21,9898,42,7.732,3.6,9,oxford_street,41
21,17176,40,1.36,5.4,8,oxford_street,42
21,14772,41,2.178,1.8,7,oxford_street,43
21,10223,44,10.77,2.4,7,oxford_street,44
21,9618,46,1.453,6,8,oxford_street,45
21,8674,47,1.489,8.4,7,oxford_street,46
21,12178,47,3.149,1.8,7,oxford_street,47
21,9180,47,4.322,0.6,7,oxford_street,48
21,10560,50,3.234,1.8,7,oxford_street,49
21,12247,49,5.395,3.6,11,oxford_street,50
21,10087,51,8.793,9.6,8,oxford_street,51
21,7752,53,5.469,2.4,9,oxford_street,52
21,10730,55,5.435,5.4,9,oxford_street,53
21,15159,54,2.686,4.2,8,oxford_street,54
21,24312,52,5.266,3.6,8,oxford_street,55
21,18778,51,6.531,5.4,11,oxford_street,56
21,14130,50,19.581,10.2,13,oxford_street,57
21,9336,48,10.293,13.2,14,oxford_street,58
21,26207,48,4.619,13.2,12,oxford_street,59
21,26865,46,1.785,9,8,oxford_street,60
21,15536,44,8.026,3.6,8,oxford_street,61
21,32335,44,9.161,7.8,11,oxford_street,62
21,17312,43,5.008,11.4,10,oxford_street,63
21,13399,45,20.329,4.2,12,oxford_street,64
21,11868,43,0.219,15,8,oxford_street,65
21,17127,40,0.343,4.2,6,oxford_street,66
21,20899,40,0.416,0.6,6,oxford_street,67
21,14107,40,1.661,2.4,7,oxford_street,68
21,14484,40,4.243,0.6,8,oxford_street,69
21,14626,42,1.516,7.2,13,oxford_street,70
